Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
QW;12.0;44.0;-97.0;3212.0;419.0;-163.0;-12.0;134.0;-20.0;687.0;123.0;-143.0;-19.0;199.0;-21.0;-1520.0;-124.0;-19.0;-19.0;80.0;89.0;-3589.0;-434.0;278.0;2.0;-7.0;10.0;-2268.0;-134.0;265.0;-5.0;-77.0;-32.0;-2802.0;-303.0;-263.0;8.0;-210.0;16.0;-242.0;-60.0;-136.0;10.0;-133.0;5.0;2160.0;-19.0;-124.0;26.0;-53.0;41.0;2572.0;261.0;254.0;1.0;85.0;-12.0;807.0;81.0;12.0;-2.0;8.0;0.0;-612.0;7.0;42.0;-1.0;4.0;-3.0;383.0;53.0;-20.0;1.0;2.0;2.0;-110.0;23.0;18.0;0.0;1.0;3.0;61.0;23.0;11.0;0.0;0.0;4.0;-4.0;3.0;25.0;-5.0;0.0;1.0;-31.0;-21.0;12.0
QW;18.0;74.0;-99.0;3142.0;416.0;-196.0;-11.0;97.0;-4.0;670.0;60.0;-154.0;-17.0;172.0;-33.0;-1618.0;-123.0;-6.0;-23.0;47.0;89.0;-3485.0;-426.0;272.0;-1.0;8.0;-3.0;-1958.0;-91.0;245.0;4.0;-54.0;-11.0;-2018.0;-178.0;-142.0;15.0;-149.0;9.0;-983.0;-119.0;-31.0;20.0;-140.0;7.0;1275.0;-65.0;-33.0;18.0;-75.0;15.0;2307.0;196.0;175.0;-7.0;16.0;-4.0;1425.0;122.0;-23.0;-6.0;29.0;-6.0;199.0;104.0;-51.0;-3.0;1.0;6.0;102.0;43.0;-27.0;-3.0;12.0;4.0;-51.0;22.0;-28.0;-1.0;8.0;5.0;-76.0;-1.0;-9.0;-2.0;6.0;1.0;-109.0;-16.0;2.0;0.0;-1.0;0.0;-22.0;-6.0;6.0
QW;-11.0;-53.0;-63.0;3498.0;187.0;62.0;-12.0;150.0;-33.0;1581.0;139.0;-268.0;-6.0;214.0;-29.0;-274.0;-5.0;-48.0;-1.0;147.0;52.0;-3408.0;-205.0;-86.0;2.0;-36.0;23.0;-1777.0;-154.0;347.0;-8.0;-46.0;6.0;-2163.0;-107.0;95.0;9.0;-69.0;-4.0;-2249.0;-248.0;-84.0;10.0;-154.0;10.0;-231.0;-110.0;-35.0;12.0;-116.0;5.0;1991.0;-7.0;-15.0;7.0;-31.0;10.0;2238.0;228.0;161.0;1.0;24.0;-2.0;893.0;101.0;-26.0;0.0;6.0;0.0;-69.0;73.0;2.0;-2.0;0.0;0.0;-46.0;17.0;-46.0;0.0;11.0;0.0;43.0;48.0;-12.0;1.0;3.0;2.0;-52.0;2.0;-2.0;0.0;1.0;3.0;48.0;21.0;7.0
QW;1.0;57.0;-125.0;3730.0;340.0;0.0;0.0;102.0;-1.0;542.0;50.0;35.0;-16.0;210.0;-32.0;-2000.0;-298.0;62.0;-3.0;47.0;119.0;-3932.0;-361.0;45.0;-9.0;13.0;-15.0;-2033.0;-13.0;-19.0;4.0;-108.0;-14.0;-1923.0;-1.0;-235.0;6.0;-145.0;7.0;-748.0;-75.0;-43.0;9.0;-135.0;10.0;1471.0;-97.0;20.0;12.0;-55.0;12.0;2262.0;125.0;262.0;1.0;20.0;-14.0;1356.0;100.0;20.0;-2.0;14.0;-7.0;387.0;64.0;-4.0;1.0;7.0;5.0;236.0;62.0;-20.0;-2.0;13.0;8.0;-156.0;21.0;-16.0;-2.0;4.0;7.0;-31.0;16.0;-31.0;-1.0;12.0;3.0;-63.0;-8.0;-15.0;-1.0;3.0;5.0;-58.0;2.0;-5.0
QW;1.0;85.0;-66.0;2453.0;401.0;-105.0;-13.0;121.0;-12.0;514.0;100.0;-70.0;-16.0;176.0;-20.0;-2315.0;-111.0;-60.0;-3.0;52.0;58.0;-3192.0;-466.0;183.0;2.0;-26.0;0.0;-2277.0;-222.0;30.0;10.0;-72.0;5.0;-1571.0;-63.0;-177.0;6.0;-131.0;21.0;304.0;9.0;-91.0;9.0;-71.0;12.0;1257.0;42.0;51.0;9.0;-32.0;11.0;1433.0;98.0;230.0;-3.0;-3.0;-10.0;292.0;42.0;45.0;0.0;-15.0;-6.0;277.0;12.0;14.0;-1.0;-1.0;-3.0;317.0;41.0;-15.0;-1.0;3.0;0.0;126.0;17.0;-21.0;0.0;1.0;3.0;69.0;23.0;-21.0;0.0;10.0;1.0;-21.0;-3.0;-8.0;-1.0;-2.0;0.0;-42.0;-20.0;-8.0
QW;1.0;27.0;-6.0;1303.0;273.0;-162.0;-22.0;203.0;-31.0;-1067.0;55.0;-98.0;-31.0;51.0;70.0;-2995.0;-356.0;132.0;-16.0;77.0;1.0;-1806.0;-333.0;238.0;11.0;-57.0;12.0;-1750.0;-198.0;51.0;-6.0;-124.0;-5.0;-1308.0;-205.0;-231.0;7.0;-102.0;9.0;-304.0;-101.0;-106.0;9.0;-115.0;7.0;1414.0;9.0;110.0;13.0;-15.0;2.0;1743.0;211.0;239.0;6.0;0.0;-7.0;924.0;136.0;59.0;0.0;12.0;-3.0;125.0;73.0;-19.0;0.0;1.0;1.0;55.0;44.0;-30.0;1.0;-1.0;4.0;-53.0;25.0;-22.0;1.0;-1.0;2.0;25.0;6.0;-13.0;-1.0;4.0;1.0;20.0;2.0;-15.0;-1.0;3.0;-1.0;-33.0;-5.0;7.0
QW;-15.0;113.0;-47.0;2112.0;356.0;-300.0;-11.0;121.0;-22.0;752.0;141.0;-105.0;-30.0;157.0;-22.0;-2264.0;-125.0;55.0;13.0;5.0;43.0;-2679.0;-355.0;420.0;-6.0;-19.0;11.0;-2238.0;-178.0;157.0;10.0;-47.0;3.0;-1759.0;-254.0;-117.0;5.0;-131.0;6.0;-698.0;-169.0;-165.0;20.0;-105.0;7.0;1022.0;-108.0;-54.0;18.0;-53.0;-1.0;1819.0;195.0;168.0;-2.0;7.0;-5.0;1257.0;154.0;51.0;-3.0;0.0;-2.0;413.0;132.0;-19.0;0.0;8.0;6.0;130.0;54.0;7.0;-1.0;5.0;3.0;98.0;19.0;10.0;1.0;11.0;3.0;-70.0;1.0;36.0;-2.0;1.0;0.0;-154.0;-16.0;16.0;0.0;-3.0;-1.0;-146.0;1.0;4.0
QW;-11.0;114.0;-29.0;1656.0;301.0;-39.0;-7.0;105.0;-26.0;822.0;215.0;71.0;-12.0;146.0;-11.0;-2423.0;-212.0;-54.0;5.0;-7.0;22.0;-2104.0;-328.0;71.0;-7.0;1.0;18.0;-1879.0;-313.0;-11.0;6.0;-14.0;-6.0;-1435.0;-49.0;-142.0;7.0;-96.0;5.0;-1146.0;-189.0;-134.0;19.0;-120.0;9.0;191.0;-58.0;-58.0;9.0;-81.0;3.0;1831.0;106.0;171.0;0.0;-4.0;-1.0;1373.0;198.0;165.0;-6.0;8.0;-7.0;697.0;115.0;19.0;-2.0;8.0;0.0;-200.0;26.0;12.0;-2.0;-10.0;1.0;156.0;8.0;-47.0;0.0;6.0;2.0;-13.0;17.0;-16.0;0.0;1.0;1.0;-21.0;-18.0;-16.0;0.0;4.0;0.0;-14.0;-4.0;-13.0
QW;-19.0;127.0;-42.0;1362.0;151.0;134.0;-22.0;126.0;-24.0;199.0;13.0;-49.0;-5.0;171.0;1.0;-2843.0;-239.0;-99.0;6.0;-13.0;35.0;-1595.0;-161.0;-99.0;6.0;-9.0;9.0;-1411.0;-147.0;111.0;-8.0;-35.0;-6.0;-1698.0;-102.0;-146.0;7.0;-115.0;6.0;-1244.0;-190.0;-150.0;13.0;-124.0;10.0;608.0;-71.0;-104.0;13.0;-68.0;10.0;1854.0;92.0;163.0;5.0;-3.0;0.0;1365.0;174.0;143.0;-1.0;9.0;-7.0;346.0;117.0;27.0;-1.0;-4.0;1.0;54.0;24.0;-16.0;0.0;5.0;-1.0;57.0;19.0;-17.0;0.0;3.0;0.0;5.0;3.0;5.0;0.0;2.0;1.0;-46.0;-2.0;11.0;0.0;-2.0;0.0;-10.0;0.0;2.0
QW;-3.0;88.0;-16.0;1026.0;267.0;-114.0;-23.0;170.0;-31.0;-1485.0;-178.0;-63.0;-22.0;101.0;83.0;-3471.0;-559.0;130.0;-15.0;45.0;4.0;-2066.0;-317.0;231.0;4.0;-63.0;-29.0;-2622.0;-88.0;-257.0;27.0;-170.0;4.0;-1659.0;-182.0;38.0;21.0;-160.0;1.0;917.0;-100.0;-125.0;20.0;-90.0;26.0;3144.0;167.0;308.0;-15.0;40.0;-3.0;2268.0;222.0;-109.0;-5.0;25.0;-3.0;436.0;165.0;5.0;-4.0;17.0;9.0;-101.0;27.0;-7.0;-3.0;15.0;10.0;-111.0;27.0;8.0;0.0;-1.0;14.0;-270.0;-7.0;0.0;-1.0;9.0;5.0;-200.0;-29.0;-7.0;1.0;-1.0;2.0;-115.0;-13.0;-1.0;0.0;3.0;0.0;-43.0;-15.0;6.0
