Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
DOWN;-49.0;-62.0;3.0;1073.0;1035.0;738.0;-63.0;-69.0;102.0;891.0;581.0;92.0;-41.0;-106.0;169.0;582.0;-404.0;-693.0;3.0;40.0;58.0;-1013.0;-1189.0;-805.0;30.0;31.0;-32.0;-242.0;-979.0;-773.0;8.0;66.0;-115.0;-572.0;-455.0;-314.0;19.0;-2.0;-62.0;190.0;-183.0;-350.0;28.0;24.0;-50.0;70.0;186.0;190.0;43.0;32.0;-20.0;151.0;438.0;247.0;27.0;18.0;1.0;117.0;434.0;360.0;16.0;-5.0;25.0;25.0;328.0;273.0;6.0;-21.0;37.0;-159.0;127.0;149.0;2.0;-20.0;27.0;-110.0;-36.0;25.0;-1.0;-15.0;9.0;7.0;-71.0;-35.0;-4.0;3.0;-7.0;12.0;-65.0;-50.0;-1.0;12.0;-9.0;58.0;1.0;-5.0
DOWN;-26.0;0.0;-36.0;369.0;838.0;766.0;-66.0;-54.0;53.0;820.0;784.0;610.0;-65.0;-96.0;138.0;687.0;58.0;-204.0;-28.0;-34.0;147.0;-120.0;-880.0;-861.0;17.0;19.0;30.0;-479.0;-1093.0;-738.0;21.0;52.0;-66.0;-370.0;-727.0;-341.0;17.0;17.0;-100.0;-143.0;-370.0;-217.0;30.0;18.0;-62.0;-120.0;-72.0;-174.0;39.0;24.0;-34.0;58.0;165.0;63.0;28.0;17.0;-25.0;101.0;321.0;234.0;17.0;1.0;-9.0;126.0;357.0;260.0;15.0;-7.0;4.0;24.0;324.0;187.0;7.0;-3.0;20.0;-81.0;191.0;92.0;1.0;-12.0;25.0;83.0;163.0;16.0;-8.0;-11.0;25.0;96.0;78.0;-61.0;-7.0;13.0;15.0;58.0;9.0;-36.0
DOWN;-40.0;-45.0;-33.0;499.0;1086.0;1078.0;-69.0;-54.0;92.0;520.0;726.0;543.0;-62.0;-105.0;173.0;299.0;-250.0;-489.0;-6.0;32.0;108.0;-471.0;-1119.0;-991.0;38.0;13.0;-15.0;-291.0;-1022.0;-564.0;25.0;46.0;-96.0;-313.0;-672.0;-285.0;15.0;-1.0;-91.0;65.0;-286.0;-135.0;20.0;27.0;-75.0;-61.0;134.0;9.0;28.0;29.0;-38.0;143.0;463.0;133.0;29.0;17.0;13.0;428.0;463.0;230.0;9.0;14.0;30.0;154.0;269.0;243.0;4.0;-23.0;43.0;-48.0;120.0;108.0;0.0;-14.0;19.0;-297.0;2.0;70.0;0.0;-23.0;11.0;-49.0;14.0;-45.0;-2.0;4.0;0.0;-78.0;-31.0;-8.0;-2.0;0.0;-1.0;-12.0;-17.0;-52.0
DOWN;-59.0;-103.0;134.0;196.0;-107.0;-215.0;-27.0;-8.0;90.0;-418.0;-1021.0;-1068.0;42.0;36.0;1.0;-577.0;-892.0;-718.0;15.0;46.0;-70.0;-149.0;-563.0;-355.0;15.0;5.0;-60.0;62.0;-395.0;-286.0;22.0;-1.0;-51.0;-17.0;-33.0;0.0;30.0;35.0;-42.0;36.0;257.0;124.0;27.0;34.0;-13.0;227.0;404.0;337.0;19.0;-3.0;15.0;63.0;344.0;286.0;8.0;-9.0;26.0;-76.0;175.0;165.0;12.0;-29.0;23.0;-58.0;72.0;61.0;3.0;-12.0;9.0;-75.0;-3.0;53.0;-1.0;-15.0;4.0;-21.0;28.0;5.0;-4.0;2.0;0.0;-78.0;-28.0;-48.0;-2.0;6.0;-4.0;58.0;7.0;-64.0;2.0;14.0;-2.0;13.0;4.0;3.0
DOWN;-7.0;43.0;-73.0;-90.0;574.0;547.0;-39.0;-21.0;-8.0;488.0;1145.0;846.0;-79.0;-61.0;96.0;651.0;789.0;377.0;-71.0;-86.0;171.0;-9.0;-188.0;-406.0;-14.0;3.0;141.0;-311.0;-1109.0;-737.0;19.0;6.0;15.0;-316.0;-1222.0;-584.0;36.0;23.0;-80.0;51.0;-697.0;-362.0;17.0;5.0;-124.0;-124.0;-396.0;-327.0;39.0;32.0;-78.0;46.0;130.0;6.0;33.0;25.0;-38.0;186.0;377.0;272.0;25.0;18.0;3.0;152.0;473.0;342.0;13.0;-14.0;27.0;-21.0;298.0;200.0;1.0;-9.0;25.0;-118.0;140.0;43.0;0.0;-22.0;25.0;-19.0;40.0;-52.0;1.0;0.0;9.0;-17.0;5.0;-5.0;3.0;-5.0;3.0;35.0;-2.0;27.0
DOWN;-12.0;25.0;-60.0;-91.0;499.0;525.0;-66.0;-34.0;-3.0;696.0;1166.0;833.0;-88.0;-74.0;91.0;655.0;453.0;18.0;-38.0;-64.0;166.0;336.0;-199.0;-343.0;1.0;7.0;113.0;-576.0;-1325.0;-897.0;31.0;29.0;-5.0;-252.0;-848.0;-273.0;4.0;20.0;-100.0;-328.0;-689.0;-402.0;25.0;20.0;-109.0;6.0;-190.0;-188.0;31.0;14.0;-54.0;118.0;155.0;-11.0;36.0;10.0;-10.0;189.0;349.0;190.0;27.0;0.0;12.0;99.0;280.0;257.0;23.0;-16.0;19.0;12.0;202.0;207.0;4.0;0.0;6.0;-75.0;89.0;86.0;2.0;-12.0;1.0;-1.0;121.0;-12.0;-6.0;8.0;1.0;12.0;104.0;-52.0;-4.0;0.0;12.0;87.0;116.0;-36.0
DOWN;-9.0;56.0;-64.0;24.0;495.0;580.0;-59.0;-51.0;-16.0;103.0;905.0;798.0;-67.0;-47.0;51.0;265.0;537.0;393.0;-43.0;-110.0;144.0;320.0;-46.0;-318.0;-6.0;-6.0;134.0;-315.0;-1089.0;-995.0;9.0;4.0;25.0;-91.0;-997.0;-495.0;8.0;16.0;-75.0;-206.0;-777.0;-445.0;35.0;39.0;-125.0;261.0;-224.0;-33.0;37.0;13.0;-62.0;105.0;125.0;-11.0;37.0;39.0;-29.0;72.0;276.0;140.0;15.0;23.0;0.0;-40.0;397.0;251.0;21.0;-4.0;21.0;91.0;347.0;100.0;-1.0;2.0;24.0;-47.0;178.0;95.0;7.0;-11.0;27.0;69.0;55.0;104.0;-2.0;-12.0;14.0;-84.0;-4.0;154.0;2.0;-11.0;6.0;-86.0;-27.0;81.0
DOWN;-46.0;-96.0;29.0;792.0;1255.0;1114.0;-93.0;-46.0;116.0;637.0;251.0;96.0;20.0;-57.0;176.0;139.0;-263.0;-690.0;3.0;135.0;16.0;-271.0;-1556.0;-719.0;51.0;-51.0;-62.0;-249.0;-875.0;-408.0;-37.0;16.0;-126.0;204.0;-518.0;-183.0;27.0;-45.0;-47.0;-325.0;-3.0;-445.0;42.0;82.0;-32.0;283.0;490.0;288.0;21.0;4.0;5.0;59.0;351.0;316.0;12.0;-7.0;18.0;97.0;307.0;189.0;8.0;-10.0;24.0;-172.0;91.0;81.0;5.0;-23.0;23.0;-59.0;52.0;-3.0;3.0;-3.0;12.0;-20.0;22.0;-41.0;0.0;0.0;5.0;39.0;18.0;-12.0;-2.0;5.0;-3.0;-20.0;-29.0;-4.0;1.0;-4.0;-1.0;48.0;-5.0;20.0
DOWN;-21.0;24.0;-54.0;91.0;694.0;985.0;-90.0;-67.0;17.0;883.0;1040.0;891.0;-69.0;-103.0;152.0;403.0;80.0;-345.0;-19.0;-30.0;156.0;73.0;-793.0;-1107.0;40.0;51.0;33.0;-886.0;-1389.0;-985.0;29.0;9.0;-76.0;250.0;-527.0;-167.0;2.0;10.0;-101.0;-217.0;-357.0;-202.0;27.0;1.0;-42.0;89.0;-26.0;-123.0;37.0;52.0;-39.0;-153.0;195.0;131.0;34.0;-2.0;-9.0;257.0;429.0;352.0;17.0;5.0;4.0;140.0;368.0;263.0;9.0;-11.0;24.0;67.0;232.0;130.0;-1.0;-4.0;21.0;-120.0;76.0;51.0;0.0;-11.0;19.0;-43.0;-4.0;6.0;-2.0;-9.0;8.0;-25.0;-31.0;15.0;-1.0;-5.0;1.0;41.0;-31.0;-22.0
DOWN;-28.0;21.0;-50.0;102.0;679.0;864.0;-81.0;-56.0;20.0;894.0;1091.0;912.0;-70.0;-110.0;149.0;571.0;142.0;-203.0;-13.0;-42.0;160.0;74.0;-783.0;-996.0;21.0;-4.0;50.0;-459.0;-1432.0;-984.0;29.0;41.0;-77.0;-160.0;-692.0;-413.0;4.0;38.0;-125.0;-209.0;-363.0;-206.0;41.0;47.0;-71.0;-294.0;44.0;-130.0;48.0;39.0;-38.0;196.0;360.0;357.0;26.0;-3.0;-3.0;216.0;522.0;447.0;8.0;-12.0;24.0;166.0;321.0;180.0;-1.0;-18.0;31.0;-88.0;120.0;12.0;5.0;-14.0;31.0;-131.0;-18.0;-50.0;4.0;5.0;11.0;27.0;4.0;69.0;0.0;-1.0;-1.0;-27.0;-21.0;66.0;-1.0;0.0;-9.0;9.0;-2.0;-1.0
