Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
LEFT;-29.0;-19.0;65.0;68.0;-558.0;-105.0;-43.0;6.0;26.0;-258.0;-932.0;-237.0;-35.0;46.0;-95.0;-143.0;-966.0;-192.0;17.0;40.0;-149.0;-258.0;-129.0;-173.0;50.0;50.0;-149.0;311.0;727.0;48.0;60.0;21.0;-50.0;131.0;1294.0;269.0;19.0;7.0;15.0;334.0;1181.0;424.0;-10.0;-42.0;71.0;-37.0;802.0;345.0;-24.0;-44.0;74.0;15.0;396.0;99.0;-21.0;-26.0;64.0;-225.0;40.0;-48.0;-6.0;-8.0;47.0;-212.0;-207.0;-57.0;7.0;-9.0;35.0;88.0;-328.0;-51.0;15.0;-3.0;13.0;60.0;-422.0;-14.0;16.0;-4.0;-8.0;161.0;-351.0;-30.0;7.0;5.0;-17.0;1.0;-226.0;-54.0;4.0;2.0;-12.0;23.0;-69.0;-70.0
LEFT;-48.0;-2.0;46.0;-242.0;-878.0;-199.0;-54.0;28.0;-42.0;-39.0;-1103.0;-370.0;-6.0;70.0;-145.0;-164.0;-456.0;-277.0;47.0;53.0;-158.0;85.0;507.0;21.0;69.0;40.0;-94.0;57.0;1239.0;384.0;35.0;4.0;-2.0;-137.0;1299.0;447.0;-1.0;-31.0;56.0;213.0;1020.0;345.0;-27.0;-38.0;80.0;221.0;599.0;205.0;-20.0;-29.0;81.0;-101.0;139.0;128.0;-14.0;-26.0;70.0;-268.0;-275.0;57.0;0.0;-16.0;41.0;-126.0;-441.0;-33.0;8.0;-20.0;15.0;61.0;-433.0;-114.0;16.0;-3.0;-7.0;145.0;-283.0;-194.0;17.0;6.0;-16.0;23.0;-237.0;-138.0;8.0;21.0;-20.0;-8.0;-150.0;-91.0;2.0;13.0;-17.0;-23.0;-75.0;-30.0
LEFT;-43.0;-11.0;28.0;71.0;-994.0;-278.0;-36.0;26.0;-80.0;307.0;-1181.0;-370.0;8.0;87.0;-162.0;-288.0;-295.0;-158.0;49.0;74.0;-130.0;-106.0;822.0;48.0;63.0;52.0;-39.0;-230.0;1402.0;446.0;21.0;5.0;35.0;182.0;1128.0;523.0;-8.0;-48.0;65.0;52.0;729.0;461.0;-23.0;-49.0;65.0;7.0;329.0;161.0;-13.0;-39.0;60.0;-79.0;3.0;48.0;-7.0;-26.0;52.0;-130.0;-236.0;0.0;0.0;-11.0;26.0;-27.0;-343.0;-72.0;1.0;-7.0;9.0;91.0;-312.0;-124.0;8.0;4.0;-6.0;59.0;-255.0;-165.0;9.0;4.0;-11.0;27.0;-187.0;-120.0;5.0;10.0;-16.0;-57.0;-110.0;-87.0;2.0;7.0;-11.0;9.0;-46.0;-59.0
LEFT;-45.0;-7.0;24.0;-29.0;-944.0;-235.0;-30.0;26.0;-70.0;55.0;-949.0;-232.0;26.0;67.0;-152.0;-533.0;-142.0;-115.0;56.0;59.0;-125.0;-116.0;773.0;37.0;52.0;41.0;-48.0;22.0;1296.0;336.0;3.0;-2.0;29.0;267.0;1072.0;397.0;-20.0;-35.0;63.0;356.0;847.0;428.0;-20.0;-38.0;68.0;-18.0;404.0;145.0;-8.0;-39.0;77.0;-123.0;-22.0;15.0;-5.0;-22.0;59.0;-313.0;-359.0;-51.0;-1.0;-15.0;30.0;-90.0;-475.0;-51.0;0.0;0.0;-5.0;49.0;-354.0;-76.0;12.0;1.0;-16.0;111.0;-232.0;-155.0;11.0;7.0;-16.0;-41.0;-150.0;-116.0;6.0;6.0;-12.0;-30.0;-119.0;-84.0;1.0;8.0;-13.0;4.0;-55.0;-25.0
LEFT;-48.0;-3.0;38.0;-100.0;-952.0;-294.0;-49.0;37.0;-59.0;153.0;-1125.0;-358.0;11.0;94.0;-157.0;-354.0;-320.0;-84.0;57.0;53.0;-137.0;-123.0;703.0;139.0;66.0;27.0;-70.0;-31.0;1307.0;410.0;23.0;-22.0;15.0;129.0;1158.0;358.0;-11.0;-38.0;54.0;429.0;905.0;305.0;-21.0;-33.0;76.0;147.0;481.0;114.0;-21.0;-11.0;69.0;-55.0;109.0;78.0;-10.0;-14.0;58.0;-220.0;-205.0;57.0;-1.0;-11.0;39.0;-131.0;-289.0;25.0;7.0;-20.0;27.0;16.0;-329.0;-69.0;9.0;-4.0;8.0;-1.0;-293.0;-134.0;10.0;-5.0;-3.0;-90.0;-307.0;-147.0;7.0;5.0;-18.0;-14.0;-213.0;-123.0;5.0;8.0;-21.0;-100.0;-175.0;-67.0
LEFT;-41.0;-10.0;54.0;-10.0;-869.0;-201.0;-46.0;14.0;-32.0;-156.0;-1148.0;-337.0;-16.0;64.0;-123.0;-153.0;-678.0;-252.0;32.0;53.0;-149.0;-324.0;273.0;4.0;60.0;55.0;-109.0;235.0;1132.0;230.0;50.0;22.0;-29.0;-6.0;1373.0;515.0;9.0;-27.0;48.0;547.0;1173.0;404.0;-25.0;-44.0;84.0;31.0;626.0;270.0;-27.0;-44.0;85.0;-148.0;219.0;76.0;-19.0;-19.0;55.0;-323.0;-117.0;-22.0;5.0;-23.0;48.0;18.0;-186.0;-42.0;12.0;-2.0;21.0;65.0;-321.0;-122.0;15.0;-7.0;16.0;88.0;-294.0;-145.0;7.0;13.0;-6.0;-167.0;-368.0;-108.0;5.0;-2.0;-15.0;-108.0;-285.0;-60.0;6.0;8.0;-23.0;38.0;-159.0;-60.0
LEFT;-52.0;-8.0;29.0;1.0;-965.0;-232.0;-47.0;32.0;-70.0;-53.0;-1069.0;-307.0;9.0;60.0;-151.0;-427.0;-273.0;-134.0;60.0;73.0;-145.0;-104.0;796.0;84.0;73.0;39.0;-61.0;53.0;1395.0;435.0;22.0;-8.0;21.0;243.0;1162.0;426.0;-17.0;-52.0;64.0;239.0;830.0;323.0;-26.0;-38.0;63.0;7.0;463.0;106.0;-12.0;-25.0;61.0;-138.0;160.0;47.0;-6.0;-18.0;56.0;-136.0;-147.0;11.0;-2.0;-9.0;45.0;-73.0;-296.0;-71.0;3.0;-7.0;30.0;40.0;-375.0;-101.0;11.0;1.0;2.0;52.0;-378.0;-110.0;16.0;6.0;-25.0;-42.0;-362.0;-84.0;15.0;2.0;-23.0;87.0;-196.0;-84.0;2.0;15.0;-21.0;-58.0;-127.0;-51.0
LEFT;-33.0;-24.0;70.0;291.0;-619.0;-161.0;-52.0;-14.0;27.0;-19.0;-1026.0;-220.0;-50.0;38.0;-96.0;253.0;-1010.0;-152.0;9.0;59.0;-161.0;-403.0;-64.0;-106.0;56.0;82.0;-151.0;-121.0;935.0;152.0;72.0;34.0;-38.0;-127.0;1513.0;394.0;18.0;-16.0;34.0;127.0;1240.0;462.0;-20.0;-65.0;86.0;396.0;781.0;261.0;-24.0;-45.0;78.0;4.0;276.0;37.0;-14.0;-26.0;69.0;-94.0;-66.0;-26.0;-2.0;-5.0;44.0;-115.0;-216.0;-87.0;7.0;-1.0;31.0;-85.0;-299.0;-68.0;9.0;0.0;13.0;46.0;-310.0;-115.0;14.0;1.0;1.0;-206.0;-348.0;-72.0;12.0;-1.0;-12.0;60.0;-273.0;-74.0;10.0;7.0;-20.0;21.0;-195.0;-34.0
LEFT;-46.0;-5.0;51.0;125.0;-863.0;-137.0;-53.0;15.0;-26.0;87.0;-1082.0;-200.0;-15.0;55.0;-130.0;-237.0;-605.0;15.0;44.0;34.0;-155.0;-338.0;585.0;8.0;70.0;39.0;-86.0;-244.0;1278.0;125.0;52.0;-4.0;12.0;-346.0;1215.0;134.0;-1.0;-14.0;57.0;199.0;709.0;234.0;-24.0;-29.0;53.0;96.0;406.0;194.0;-22.0;-10.0;40.0;194.0;293.0;90.0;-9.0;-18.0;47.0;-19.0;98.0;21.0;-1.0;-7.0;40.0;47.0;-133.0;-3.0;4.0;-11.0;29.0;-94.0;-308.0;-29.0;6.0;1.0;7.0;-31.0;-364.0;-44.0;8.0;-5.0;-4.0;-7.0;-277.0;-62.0;9.0;4.0;-9.0;34.0;-191.0;-76.0;7.0;0.0;-8.0;17.0;-112.0;-69.0
LEFT;-39.0;-19.0;31.0;134.0;-1005.0;-392.0;-37.0;34.0;-73.0;314.0;-982.0;-325.0;9.0;68.0;-152.0;-163.0;-95.0;41.0;46.0;81.0;-148.0;-295.0;883.0;338.0;58.0;37.0;-52.0;-73.0;1376.0;447.0;20.0;-25.0;36.0;209.0;1208.0;407.0;-19.0;-49.0;84.0;263.0;761.0;214.0;-29.0;-41.0;77.0;-47.0;231.0;49.0;-14.0;-16.0;58.0;-272.0;-125.0;-14.0;9.0;-19.0;44.0;38.0;-299.0;26.0;17.0;-23.0;33.0;170.0;-323.0;-2.0;8.0;-7.0;9.0;165.0;-330.0;-129.0;3.0;11.0;-9.0;-169.0;-323.0;-168.0;3.0;16.0;-20.0;-124.0;-219.0;-132.0;5.0;7.0;-14.0;-41.0;-62.0;-48.0;3.0;0.0;-7.0;4.0;-37.0;-27.0
LEFT;-39.0;-14.0;63.0;281.0;-645.0;-94.0;-47.0;0.0;16.0;-73.0;-1019.0;-134.0;-31.0;42.0;-96.0;-83.0;-852.0;-82.0;20.0;42.0;-144.0;-473.0;-19.0;-14.0;53.0;32.0;-123.0;-103.0;785.0;115.0;55.0;10.0;-49.0;-94.0;1132.0;173.0;17.0;-17.0;16.0;218.0;1086.0;187.0;-16.0;-16.0;49.0;167.0;869.0;117.0;-28.0;-14.0;65.0;70.0;537.0;71.0;-19.0;-12.0;67.0;-81.0;154.0;62.0;-5.0;-13.0;64.0;-110.0;-212.0;34.0;2.0;-16.0;46.0;9.0;-416.0;-7.0;8.0;-4.0;17.0;28.0;-439.0;-76.0;15.0;1.0;-14.0;133.0;-377.0;-97.0;19.0;8.0;-26.0;-154.0;-247.0;-74.0;13.0;0.0;-21.0;70.0;-108.0;-67.0
LEFT;-44.0;-5.0;50.0;-64.0;-931.0;-113.0;-50.0;16.0;-55.0;-132.0;-1082.0;-180.0;1.0;48.0;-142.0;-416.0;-387.0;-131.0;48.0;60.0;-150.0;-129.0;579.0;-55.0;66.0;51.0;-76.0;167.0;1212.0;253.0;29.0;11.0;-2.0;85.0;1112.0;423.0;-7.0;-44.0;42.0;231.0;902.0;357.0;-22.0;-47.0;58.0;163.0;594.0;170.0;-20.0;-33.0;63.0;68.0;292.0;-22.0;-10.0;-15.0;62.0;-159.0;-46.0;-20.0;-4.0;-5.0;50.0;-241.0;-292.0;-4.0;0.0;-7.0;32.0;51.0;-386.0;-34.0;6.0;3.0;12.0;187.0;-395.0;-110.0;14.0;2.0;-6.0;28.0;-371.0;-139.0;15.0;6.0;-16.0;-39.0;-211.0;-82.0;8.0;5.0;-20.0;-140.0;-96.0;-33.0
LEFT;-36.0;-19.0;66.0;223.0;-646.0;-134.0;-47.0;-16.0;31.0;-105.0;-941.0;-266.0;-41.0;38.0;-76.0;32.0;-938.0;-317.0;11.0;64.0;-153.0;-540.0;-66.0;-116.0;55.0;68.0;-145.0;-54.0;784.0;172.0;62.0;38.0;-70.0;114.0;1323.0;458.0;25.0;-22.0;20.0;420.0;1273.0;405.0;-19.0;-42.0;78.0;259.0;858.0;242.0;-32.0;-41.0;89.0;-71.0;364.0;50.0;-19.0;-25.0;81.0;-206.0;-43.0;26.0;1.0;-23.0;58.0;-46.0;-318.0;13.0;8.0;-10.0;27.0;-23.0;-411.0;-112.0;20.0;-7.0;9.0;112.0;-371.0;-140.0;13.0;12.0;-12.0;-57.0;-363.0;-145.0;15.0;8.0;-17.0;7.0;-278.0;-31.0;3.0;9.0;-24.0;-67.0;-196.0;-27.0
LEFT;-46.0;-2.0;23.0;-183.0;-972.0;-304.0;-39.0;29.0;-60.0;138.0;-958.0;-375.0;-12.0;68.0;-141.0;-270.0;-292.0;-157.0;42.0;74.0;-146.0;-76.0;642.0;196.0;63.0;49.0;-90.0;184.0;1297.0;543.0;44.0;-22.0;-3.0;69.0;1383.0;540.0;-6.0;-59.0;65.0;397.0;1040.0;300.0;-32.0;-44.0;81.0;142.0;531.0;94.0;-27.0;-23.0;87.0;-55.0;90.0;13.0;-9.0;-9.0;75.0;-236.0;-257.0;33.0;10.0;-21.0;52.0;-349.0;-442.0;-78.0;15.0;-13.0;18.0;130.0;-413.0;-200.0;19.0;-2.0;-3.0;80.0;-345.0;-201.0;9.0;13.0;-20.0;178.0;-340.0;-112.0;11.0;11.0;-22.0;-183.0;-223.0;24.0;4.0;6.0;-20.0;2.0;-97.0;-17.0
LEFT;-34.0;-27.0;61.0;287.0;-615.0;-215.0;-54.0;-10.0;4.0;184.0;-1007.0;-224.0;-48.0;39.0;-92.0;266.0;-909.0;-234.0;20.0;72.0;-160.0;-595.0;24.0;64.0;67.0;56.0;-117.0;-156.0;921.0;198.0;68.0;28.0;-48.0;-310.0;1231.0;396.0;7.0;-26.0;25.0;514.0;1087.0;283.0;-22.0;-34.0;56.0;391.0;887.0;254.0;-23.0;-24.0;66.0;207.0;598.0;114.0;-12.0;-15.0;73.0;-217.0;160.0;62.0;-8.0;-12.0;58.0;-226.0;-203.0;-3.0;-1.0;-15.0;45.0;-239.0;-347.0;-24.0;4.0;-12.0;24.0;70.0;-387.0;-115.0;12.0;-9.0;7.0;-5.0;-380.0;-126.0;15.0;1.0;-7.0;149.0;-328.0;-129.0;13.0;9.0;-18.0;-102.0;-259.0;-64.0
LEFT;-42.0;-6.0;59.0;54.0;-688.0;-150.0;-44.0;7.0;6.0;-79.0;-1003.0;-169.0;-21.0;29.0;-87.0;-153.0;-752.0;-132.0;21.0;34.0;-135.0;-323.0;-94.0;-2.0;41.0;52.0;-126.0;-73.0;712.0;115.0;53.0;27.0;-61.0;-131.0;1133.0;278.0;18.0;-11.0;10.0;315.0;1238.0;279.0;-7.0;-46.0;61.0;319.0;912.0;192.0;-30.0;-30.0;65.0;74.0;449.0;23.0;-11.0;-15.0;66.0;-46.0;138.0;4.0;-2.0;3.0;53.0;-238.0;-183.0;81.0;4.0;-8.0;37.0;-28.0;-290.0;67.0;-3.0;-7.0;19.0;15.0;-378.0;-54.0;4.0;-20.0;7.0;124.0;-337.0;-139.0;10.0;-3.0;-4.0;47.0;-328.0;-175.0;11.0;5.0;-18.0;13.0;-234.0;-95.0
LEFT;-47.0;-1.0;50.0;6.0;-950.0;-196.0;-49.0;7.0;-28.0;291.0;-1090.0;-244.0;-13.0;82.0;-144.0;-400.0;-671.0;-106.0;44.0;43.0;-145.0;-154.0;427.0;33.0;57.0;51.0;-94.0;-106.0;1079.0;288.0;36.0;6.0;-23.0;175.0;1320.0;405.0;-4.0;-26.0;31.0;407.0;1138.0;336.0;-18.0;-38.0;66.0;341.0;808.0;191.0;-19.0;-36.0;84.0;53.0;351.0;57.0;-11.0;-19.0;81.0;-315.0;-75.0;15.0;-2.0;-27.0;70.0;-121.0;-334.0;-35.0;3.0;-2.0;32.0;-192.0;-463.0;-120.0;14.0;-2.0;5.0;40.0;-464.0;-161.0;14.0;8.0;-16.0;0.0;-384.0;-119.0;14.0;-2.0;-18.0;81.0;-250.0;-36.0;5.0;6.0;-22.0;95.0;-92.0;-6.0
LEFT;-33.0;0.0;66.0;172.0;-817.0;-84.0;-41.0;14.0;-7.0;-215.0;-1065.0;-95.0;-21.0;41.0;-96.0;-374.0;-732.0;-96.0;1.0;34.0;-141.0;-335.0;47.0;-101.0;44.0;38.0;-119.0;41.0;711.0;99.0;54.0;-6.0;-68.0;387.0;1220.0;234.0;30.0;-21.0;-8.0;160.0;1352.0;294.0;-12.0;-26.0;55.0;474.0;1144.0;116.0;-28.0;-7.0;96.0;-95.0;533.0;99.0;-24.0;-2.0;89.0;-10.0;-2.0;44.0;-9.0;-8.0;61.0;-321.0;-357.0;53.0;8.0;-14.0;33.0;-49.0;-374.0;-7.0;19.0;-16.0;12.0;63.0;-347.0;-69.0;22.0;-9.0;-1.0;-47.0;-311.0;-126.0;11.0;6.0;-12.0;-14.0;-297.0;-86.0;5.0;6.0;-15.0;-35.0;-203.0;-81.0
LEFT;-47.0;-9.0;49.0;32.0;-676.0;-128.0;-49.0;-9.0;0.0;165.0;-936.0;-192.0;-10.0;44.0;-116.0;-286.0;-754.0;-172.0;47.0;38.0;-132.0;-225.0;236.0;-82.0;55.0;73.0;-127.0;-117.0;781.0;169.0;39.0;8.0;-29.0;254.0;1315.0;325.0;-1.0;-11.0;16.0;229.0;930.0;356.0;-17.0;-51.0;70.0;257.0;830.0;212.0;-25.0;-22.0;69.0;-100.0;372.0;49.0;-16.0;-15.0;63.0;-178.0;25.0;20.0;-8.0;-12.0;49.0;-117.0;-189.0;-1.0;3.0;-8.0;38.0;-51.0;-377.0;-59.0;9.0;-12.0;24.0;132.0;-372.0;-115.0;13.0;1.0;-7.0;-157.0;-461.0;-143.0;15.0;1.0;-22.0;172.0;-238.0;-73.0;12.0;14.0;-23.0;-18.0;-150.0;-20.0
LEFT;-54.0;2.0;37.0;-153.0;-1009.0;-214.0;-51.0;49.0;-60.0;-20.0;-1105.0;-292.0;2.0;72.0;-155.0;-364.0;-351.0;-29.0;64.0;45.0;-160.0;8.0;661.0;127.0;80.0;27.0;-100.0;-156.0;1240.0;397.0;39.0;-21.0;-16.0;70.0;1354.0;292.0;-24.0;-24.0;57.0;188.0;1080.0;278.0;-47.0;-37.0;92.0;166.0;662.0;91.0;-28.0;-25.0;107.0;-52.0;213.0;133.0;-10.0;-26.0;81.0;-175.0;-309.0;26.0;6.0;-17.0;48.0;-7.0;-463.0;-40.0;16.0;-13.0;14.0;56.0;-540.0;-229.0;26.0;3.0;-12.0;79.0;-433.0;-200.0;20.0;11.0;-32.0;3.0;-352.0;-126.0;10.0;19.0;-38.0;18.0;-164.0;-43.0;4.0;7.0;-21.0;68.0;11.0;-28.0
