Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
RIGHT2;-51.0;-49.0;3.0;50.0;416.0;-991.0;-84.0;68.0;25.0;85.0;304.0;-902.0;-65.0;233.0;49.0;50.0;-71.0;-300.0;26.0;208.0;24.0;355.0;-416.0;756.0;103.0;169.0;2.0;-370.0;-341.0;1168.0;72.0;-29.0;-26.0;190.0;-180.0;1367.0;17.0;-56.0;-13.0;-401.0;-62.0;957.0;-32.0;-138.0;-5.0;223.0;-156.0;783.0;-21.0;-104.0;9.0;-66.0;-156.0;407.0;-2.0;-89.0;-1.0;129.0;-76.0;-15.0;15.0;-35.0;-4.0;-21.0;52.0;-299.0;23.0;-11.0;-12.0;7.0;118.0;-415.0;20.0;5.0;-6.0;-2.0;124.0;-353.0;10.0;-2.0;-5.0;-6.0;63.0;-278.0;7.0;11.0;5.0;-104.0;54.0;-183.0;2.0;14.0;-3.0;-32.0;-5.0;-116.0
RIGHT2;5.0;-131.0;-62.0;-70.0;1231.0;-1076.0;-81.0;-34.0;54.0;2860.0;1811.0;-1963.0;-193.0;146.0;-19.0;2676.0;282.0;-1336.0;-26.0;179.0;69.0;-137.0;-979.0;1010.0;141.0;168.0;-10.0;-1362.0;-1572.0;1612.0;174.0;77.0;136.0;-1977.0;-458.0;1321.0;50.0;34.0;15.0;995.0;-14.0;-11.0;-43.0;-20.0;-2.0;-411.0;-98.0;615.0;-25.0;-62.0;0.0;-68.0;-287.0;631.0;-13.0;-71.0;-8.0;-174.0;-236.0;293.0;7.0;-51.0;-11.0;-92.0;-82.0;-96.0;8.0;-26.0;-10.0;113.0;60.0;-299.0;7.0;-8.0;-9.0;100.0;122.0;-316.0;4.0;1.0;-12.0;109.0;99.0;-221.0;8.0;1.0;-7.0;-13.0;97.0;-178.0;5.0;2.0;-1.0;-76.0;86.0;-123.0
RIGHT2;-11.0;-123.0;-82.0;-701.0;1020.0;-719.0;-99.0;-85.0;-16.0;6278.0;938.0;-2412.0;-88.0;323.0;53.0;1062.0;-233.0;-1233.0;-4.0;261.0;49.0;784.0;-1005.0;939.0;136.0;240.0;58.0;-5667.0;-973.0;2297.0;108.0;-109.0;46.0;725.0;-3.0;1127.0;27.0;-43.0;36.0;161.0;30.0;99.0;-31.0;-50.0;-5.0;114.0;-55.0;604.0;-16.0;-64.0;-4.0;-181.0;-166.0;479.0;-4.0;-68.0;11.0;-1.0;-141.0;177.0;8.0;-44.0;1.0;39.0;-67.0;-126.0;9.0;-38.0;-9.0;190.0;-5.0;-278.0;6.0;-10.0;-13.0;28.0;39.0;-248.0;4.0;-9.0;-8.0;138.0;43.0;-210.0;5.0;11.0;-5.0;-80.0;62.0;-155.0;6.0;-4.0;-2.0;1.0;48.0;-151.0
RIGHT2;-6.0;-105.0;-16.0;-164.0;484.0;-645.0;-55.0;-77.0;-2.0;1461.0;1040.0;-1721.0;-78.0;78.0;5.0;1657.0;593.0;-1447.0;-40.0;230.0;17.0;-508.0;-264.0;350.0;75.0;238.0;10.0;212.0;-1005.0;1489.0;102.0;105.0;20.0;-1471.0;-619.0;1595.0;47.0;-55.0;0.0;823.0;-201.0;706.0;-20.0;-112.0;15.0;-922.0;57.0;648.0;-17.0;-106.0;12.0;222.0;-93.0;328.0;4.0;-75.0;9.0;-223.0;-76.0;-77.0;16.0;-26.0;-11.0;181.0;12.0;-338.0;8.0;13.0;-11.0;-24.0;96.0;-355.0;3.0;6.0;-10.0;117.0;82.0;-212.0;0.0;-2.0;-3.0;20.0;54.0;-119.0;3.0;-1.0;2.0;28.0;36.0;-59.0;2.0;4.0;3.0;7.0;52.0;-105.0
RIGHT2;-6.0;-78.0;-19.0;-622.0;589.0;-828.0;-65.0;-93.0;17.0;2548.0;771.0;-1913.0;-49.0;265.0;28.0;1503.0;-31.0;-1498.0;-21.0;176.0;-20.0;548.0;-622.0;882.0;88.0;286.0;-20.0;-2785.0;-735.0;2054.0;50.0;-126.0;-15.0;-521.0;-11.0;1661.0;17.0;-54.0;46.0;63.0;73.0;419.0;-24.0;-153.0;29.0;555.0;-22.0;303.0;-1.0;-74.0;7.0;-212.0;-83.0;48.0;20.0;-54.0;-8.0;27.0;-43.0;-224.0;15.0;-5.0;-14.0;-16.0;30.0;-329.0;4.0;-7.0;-6.0;19.0;63.0;-301.0;-4.0;13.0;2.0;-93.0;34.0;-153.0;-3.0;-5.0;1.0;173.0;15.0;-87.0;6.0;22.0;-1.0;31.0;34.0;-73.0;13.0;11.0;-3.0;-4.0;56.0;-155.0
RIGHT2;-26.0;-19.0;-20.0;-143.0;359.0;-1650.0;-78.0;107.0;30.0;-265.0;273.0;-1483.0;-64.0;303.0;3.0;-613.0;-139.0;180.0;48.0;186.0;37.0;329.0;-344.0;1575.0;95.0;77.0;-31.0;103.0;-229.0;1878.0;49.0;-133.0;-6.0;313.0;-51.0;1047.0;-29.0;-92.0;1.0;-352.0;63.0;595.0;-27.0;-115.0;19.0;1.0;-105.0;319.0;3.0;-82.0;4.0;-196.0;-99.0;-79.0;19.0;-56.0;-9.0;1.0;-33.0;-398.0;12.0;-5.0;-18.0;184.0;36.0;-441.0;5.0;4.0;-8.0;171.0;69.0;-343.0;5.0;27.0;-3.0;61.0;70.0;-226.0;7.0;12.0;1.0;-11.0;63.0;-159.0;4.0;17.0;-2.0;-83.0;45.0;-58.0;2.0;-4.0;-5.0;14.0;-3.0;18.0
RIGHT2;13.0;-75.0;-41.0;-342.0;720.0;-1206.0;-113.0;-72.0;2.0;2294.0;796.0;-1713.0;-108.0;268.0;6.0;1083.0;-231.0;-611.0;-36.0;151.0;47.0;383.0;-648.0;711.0;132.0;271.0;11.0;-1932.0;-675.0;1543.0;98.0;-85.0;29.0;-582.0;42.0;1125.0;2.0;-6.0;7.0;-143.0;-79.0;1006.0;-36.0;-179.0;6.0;460.0;-220.0;772.0;-13.0;-103.0;5.0;-144.0;-109.0;288.0;11.0;-88.0;-2.0;153.0;-40.0;-202.0;17.0;-19.0;-10.0;-60.0;63.0;-449.0;17.0;-5.0;-7.0;185.0;89.0;-425.0;13.0;21.0;-9.0;24.0;77.0;-275.0;11.0;14.0;2.0;-33.0;71.0;-174.0;1.0;14.0;-1.0;-91.0;36.0;-129.0;1.0;5.0;0.0;-34.0;14.0;-81.0
RIGHT2;-59.0;146.0;21.0;-382.0;94.0;-248.0;6.0;259.0;14.0;439.0;-261.0;843.0;88.0;168.0;4.0;134.0;-298.0;1388.0;62.0;6.0;-18.0;191.0;-205.0;1288.0;5.0;-138.0;-5.0;-62.0;-48.0;989.0;-18.0;-127.0;7.0;-8.0;-51.0;548.0;-9.0;-96.0;14.0;-200.0;-17.0;37.0;4.0;-48.0;-3.0;47.0;-27.0;-237.0;4.0;-16.0;-9.0;-116.0;-36.0;-279.0;11.0;-9.0;-10.0;77.0;-38.0;-225.0;12.0;7.0;-4.0;-145.0;-9.0;-217.0;14.0;6.0;-4.0;72.0;18.0;-180.0;6.0;7.0;-11.0;-35.0;20.0;-142.0;5.0;0.0;-2.0;-8.0;33.0;-88.0;3.0;3.0;-6.0;31.0;26.0;-72.0;0.0;4.0;1.0;13.0;45.0;-42.0
RIGHT2;-60.0;-40.0;4.0;-210.0;196.0;-1110.0;-67.0;67.0;23.0;-271.0;161.0;-929.0;-44.0;247.0;32.0;-314.0;-73.0;-98.0;56.0;200.0;10.0;399.0;-245.0;852.0;83.0;131.0;-42.0;185.0;-229.0;1172.0;58.0;-45.0;-46.0;465.0;-19.0;1259.0;-2.0;-84.0;-12.0;-164.0;107.0;869.0;-25.0;-119.0;24.0;95.0;57.0;558.0;-13.0;-92.0;20.0;-164.0;-19.0;137.0;-3.0;-66.0;13.0;-63.0;-36.0;-135.0;1.0;-22.0;-3.0;23.0;0.0;-271.0;1.0;0.0;3.0;-9.0;-2.0;-229.0;9.0;10.0;-2.0;46.0;-24.0;-202.0;9.0;-4.0;-5.0;-29.0;-41.0;-152.0;9.0;0.0;-6.0;-39.0;-13.0;-182.0;-3.0;-7.0;-6.0;-126.0;6.0;-166.0
RIGHT2;-11.0;182.0;30.0;6.0;-137.0;247.0;54.0;182.0;1.0;202.0;-312.0;1010.0;72.0;13.0;-1.0;31.0;-147.0;1234.0;21.0;-26.0;-26.0;72.0;-118.0;918.0;-18.0;-112.0;6.0;-350.0;22.0;603.0;-25.0;-73.0;12.0;35.0;-72.0;383.0;-9.0;-61.0;19.0;-181.0;-98.0;133.0;2.0;-49.0;4.0;118.0;-88.0;-110.0;10.0;-16.0;-10.0;13.0;-39.0;-218.0;10.0;-18.0;-15.0;64.0;-17.0;-244.0;13.0;7.0;-12.0;31.0;34.0;-218.0;10.0;-2.0;-6.0;-54.0;76.0;-195.0;4.0;13.0;0.0;-118.0;91.0;-147.0;2.0;-1.0;-3.0;92.0;56.0;-109.0;5.0;8.0;-2.0;37.0;16.0;-84.0;5.0;-3.0;-2.0;76.0;26.0;-98.0
