Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
RIGHT;-38.0;-108.0;-7.0;854.0;976.0;-1387.0;-100.0;110.0;64.0;1420.0;508.0;-1082.0;-29.0;304.0;124.0;970.0;-99.0;-53.0;-10.0;260.0;49.0;-631.0;-1091.0;1607.0;60.0;30.0;-20.0;-776.0;-557.0;1668.0;11.0;-139.0;-49.0;-22.0;-119.0;1375.0;20.0;-172.0;-39.0;-284.0;79.0;509.0;30.0;-133.0;-16.0;-36.0;68.0;-67.0;30.0;-70.0;-3.0;-31.0;-5.0;-496.0;21.0;4.0;-2.0;66.0;-30.0;-659.0;9.0;42.0;4.0;-26.0;-28.0;-540.0;2.0;37.0;5.0;-5.0;17.0;-321.0;2.0;23.0;6.0;125.0;59.0;-85.0;1.0;9.0;1.0;6.0;66.0;-45.0;2.0;9.0;-1.0;83.0;46.0;-9.0;-1.0;6.0;2.0;-50.0;26.0;1.0
RIGHT;-41.0;-144.0;-28.0;181.0;805.0;-1543.0;-156.0;20.0;44.0;905.0;380.0;-1518.0;-77.0;315.0;93.0;191.0;-31.0;-813.0;-6.0;260.0;57.0;130.0;-717.0;1255.0;113.0;113.0;-10.0;-730.0;-325.0;1768.0;45.0;-110.0;-25.0;379.0;-68.0;1615.0;12.0;-91.0;-23.0;-336.0;-45.0;1081.0;-4.0;-137.0;-4.0;-139.0;-78.0;419.0;11.0;-101.0;-4.0;-178.0;-203.0;-63.0;30.0;-72.0;-14.0;-10.0;-148.0;-387.0;32.0;-10.0;-21.0;142.0;32.0;-532.0;10.0;13.0;-8.0;145.0;126.0;-526.0;9.0;23.0;7.0;123.0;99.0;-409.0;2.0;26.0;11.0;-15.0;67.0;-226.0;-2.0;25.0;5.0;-7.0;47.0;-110.0;-6.0;19.0;3.0;-17.0;29.0;-41.0
RIGHT;-43.0;-144.0;-85.0;-154.0;525.0;-986.0;-130.0;-39.0;37.0;1070.0;918.0;-2002.0;-45.0;277.0;134.0;274.0;100.0;-1116.0;12.0;308.0;124.0;299.0;-570.0;1123.0;90.0;129.0;-25.0;-870.0;-884.0;2590.0;16.0;-190.0;-81.0;284.0;-12.0;1916.0;12.0;-196.0;-52.0;-481.0;-9.0;612.0;25.0;-144.0;-26.0;58.0;-46.0;-368.0;18.0;-37.0;-8.0;-118.0;-3.0;-747.0;20.0;13.0;11.0;432.0;68.0;-747.0;3.0;66.0;16.0;-48.0;61.0;-348.0;-1.0;24.0;9.0;69.0;38.0;-82.0;0.0;8.0;5.0;-3.0;16.0;-20.0;5.0;-5.0;2.0;5.0;30.0;3.0;-1.0;8.0;-3.0;10.0;14.0;-54.0;-3.0;8.0;-2.0;-47.0;25.0;-23.0
RIGHT;-37.0;-148.0;-64.0;-272.0;298.0;-1316.0;-115.0;20.0;13.0;775.0;696.0;-1762.0;-65.0;305.0;101.0;244.0;59.0;-478.0;-15.0;287.0;111.0;384.0;-490.0;1599.0;74.0;71.0;9.0;-556.0;-889.0;2433.0;42.0;-191.0;-66.0;147.0;-245.0;1609.0;32.0;-194.0;-61.0;-151.0;65.0;370.0;30.0;-118.0;-24.0;-137.0;79.0;-340.0;32.0;-45.0;-7.0;11.0;12.0;-795.0;27.0;35.0;6.0;104.0;76.0;-670.0;8.0;44.0;14.0;114.0;87.0;-389.0;-3.0;29.0;11.0;-39.0;45.0;-95.0;-7.0;13.0;8.0;-3.0;37.0;-43.0;-1.0;8.0;1.0;-27.0;6.0;10.0;-3.0;1.0;0.0;50.0;60.0;-38.0;2.0;0.0;4.0;7.0;14.0;-20.0
RIGHT;-27.0;-147.0;-67.0;630.0;1101.0;-1740.0;-170.0;28.0;6.0;917.0;333.0;-1018.0;-11.0;312.0;161.0;1067.0;127.0;-367.0;-24.0;276.0;103.0;-619.0;-1233.0;2301.0;117.0;39.0;22.0;-603.0;-355.0;1782.0;-1.0;-193.0;-77.0;1.0;-127.0;1463.0;40.0;-202.0;-50.0;-72.0;23.0;-1.0;48.0;-90.0;-26.0;-58.0;9.0;-554.0;31.0;-3.0;-8.0;60.0;20.0;-870.0;11.0;61.0;7.0;126.0;117.0;-511.0;-4.0;31.0;14.0;9.0;76.0;-237.0;0.0;24.0;10.0;-80.0;83.0;-36.0;-3.0;4.0;7.0;8.0;13.0;-39.0;-1.0;1.0;2.0;21.0;18.0;-48.0;1.0;-1.0;3.0;15.0;-8.0;-83.0;-1.0;10.0;-2.0;-37.0;-13.0;-37.0
RIGHT;-42.0;-140.0;-20.0;580.0;831.0;-1737.0;-182.0;114.0;19.0;1518.0;221.0;-954.0;-6.0;333.0;120.0;634.0;-281.0;157.0;10.0;244.0;32.0;-464.0;-1034.0;2368.0;155.0;-72.0;2.0;-1276.0;-112.0;1726.0;13.0;-206.0;-62.0;-9.0;252.0;994.0;15.0;-166.0;-14.0;10.0;178.0;-163.0;15.0;-45.0;0.0;75.0;-103.0;-619.0;15.0;-2.0;1.0;150.0;25.0;-741.0;4.0;67.0;3.0;65.0;62.0;-455.0;-5.0;36.0;6.0;-26.0;45.0;-172.0;-1.0;18.0;10.0;-80.0;-31.0;-73.0;3.0;5.0;4.0;-36.0;-7.0;-28.0;-2.0;7.0;3.0;-31.0;-6.0;-17.0;-4.0;4.0;0.0;2.0;-18.0;-20.0;-3.0;-1.0;-1.0;-24.0;-18.0;-22.0
RIGHT;-43.0;-147.0;-69.0;-427.0;166.0;-1138.0;-90.0;-37.0;16.0;876.0;1045.0;-2152.0;-104.0;269.0;88.0;1124.0;-2.0;-1143.0;6.0;326.0;110.0;562.0;-332.0;1118.0;51.0;151.0;-2.0;-856.0;-1148.0;2901.0;84.0;-168.0;-57.0;-554.0;68.0;2175.0;24.0;-185.0;-37.0;-84.0;233.0;995.0;22.0;-148.0;-10.0;-86.0;51.0;-24.0;11.0;-57.0;-10.0;-75.0;-120.0;-457.0;7.0;-18.0;-5.0;-112.0;-125.0;-765.0;17.0;32.0;3.0;107.0;-25.0;-567.0;7.0;18.0;5.0;-49.0;-10.0;-401.0;9.0;19.0;3.0;83.0;55.0;-192.0;-4.0;14.0;1.0;70.0;35.0;-127.0;0.0;8.0;0.0;83.0;97.0;-67.0;-3.0;10.0;0.0;-8.0;11.0;-14.0
RIGHT;-58.0;-150.0;-87.0;-120.0;342.0;-1627.0;-136.0;-9.0;-11.0;922.0;443.0;-1854.0;-66.0;320.0;76.0;205.0;57.0;-815.0;24.0;302.0;105.0;-58.0;-437.0;1793.0;100.0;108.0;18.0;-796.0;-535.0;2635.0;33.0;-166.0;-38.0;125.0;-26.0;2151.0;-6.0;-196.0;-16.0;-49.0;137.0;713.0;9.0;-141.0;-8.0;-125.0;-69.0;-260.0;12.0;-78.0;-14.0;-28.0;-232.0;-924.0;41.0;13.0;-10.0;357.0;-78.0;-874.0;19.0;46.0;9.0;182.0;141.0;-589.0;13.0;47.0;9.0;15.0;73.0;-182.0;-3.0;19.0;4.0;-7.0;68.0;-83.0;-2.0;12.0;2.0;-37.0;46.0;-22.0;2.0;5.0;4.0;-10.0;35.0;-46.0;0.0;11.0;3.0;-91.0;6.0;14.0
RIGHT;-37.0;-132.0;-39.0;106.0;535.0;-1621.0;-121.0;-5.0;15.0;498.0;670.0;-1752.0;-39.0;323.0;115.0;595.0;43.0;-766.0;1.0;323.0;82.0;-69.0;-620.0;2008.0;78.0;112.0;2.0;-407.0;-719.0;2800.0;16.0;-189.0;-58.0;-100.0;-30.0;2114.0;2.0;-200.0;-44.0;-251.0;43.0;618.0;11.0;-138.0;-11.0;-7.0;-9.0;-345.0;22.0;-48.0;-10.0;20.0;-100.0;-756.0;32.0;-8.0;5.0;126.0;-38.0;-880.0;28.0;43.0;9.0;22.0;-34.0;-691.0;15.0;38.0;8.0;-110.0;-3.0;-260.0;1.0;17.0;2.0;227.0;60.0;-137.0;-3.0;15.0;3.0;20.0;87.0;-13.0;-1.0;7.0;-1.0;40.0;40.0;-21.0;-1.0;11.0;0.0;-53.0;19.0;0.0
RIGHT;-75.0;-119.0;-10.0;828.0;1006.0;-2278.0;-89.0;256.0;80.0;1002.0;106.0;-1605.0;-10.0;340.0;128.0;573.0;-111.0;708.0;16.0;252.0;32.0;-730.0;-1150.0;3092.0;45.0;-146.0;-44.0;-610.0;-111.0;2760.0;11.0;-225.0;-51.0;-208.0;-47.0;1355.0;30.0;-220.0;-27.0;-52.0;43.0;-20.0;30.0;-104.0;-19.0;-27.0;-54.0;-784.0;41.0;7.0;-12.0;42.0;-88.0;-1056.0;26.0;75.0;2.0;58.0;108.0;-770.0;11.0;48.0;17.0;60.0;92.0;-323.0;-3.0;13.0;15.0;39.0;62.0;-139.0;-3.0;14.0;9.0;51.0;28.0;-65.0;-2.0;3.0;1.0;7.0;-9.0;-52.0;0.0;14.0;-1.0;35.0;6.0;-18.0;0.0;1.0;-4.0;-38.0;-24.0;4.0
