Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
AQW;-21.0;-136.0;-77.0;470.0;-123.0;262.0;-11.0;-146.0;-21.0;2971.0;-155.0;-404.0;35.0;91.0;18.0;3853.0;186.0;-963.0;-24.0;21.0;7.0;1247.0;-102.0;-707.0;10.0;-5.0;22.0;1208.0;-332.0;-559.0;29.0;34.0;17.0;795.0;-324.0;-331.0;22.0;-11.0;52.0;964.0;-49.0;-81.0;19.0;99.0;24.0;155.0;-33.0;179.0;26.0;2.0;56.0;584.0;103.0;236.0;33.0;140.0;14.0;-1241.0;54.0;299.0;18.0;3.0;55.0;-1093.0;121.0;169.0;-1.0;40.0;23.0;-1391.0;127.0;170.0;-13.0;-28.0;32.0;-592.0;37.0;141.0;-9.0;14.0;1.0;-121.0;18.0;150.0;6.0;-7.0;4.0;-259.0;-60.0;77.0;12.0;-9.0;-3.0;266.0;70.0;-26.0
AQW;-17.0;-142.0;-63.0;-94.0;-8.0;489.0;-1.0;-98.0;-33.0;1838.0;169.0;-121.0;6.0;35.0;-41.0;2352.0;274.0;-740.0;-22.0;16.0;-9.0;1634.0;67.0;-893.0;-21.0;-2.0;6.0;1098.0;-296.0;-695.0;9.0;-10.0;31.0;866.0;-264.0;-489.0;25.0;9.0;37.0;1057.0;-24.0;-241.0;27.0;40.0;37.0;1263.0;-10.0;-41.0;28.0;68.0;42.0;722.0;62.0;213.0;14.0;144.0;18.0;-971.0;-50.0;410.0;14.0;71.0;48.0;-2116.0;98.0;335.0;-2.0;20.0;36.0;-1332.0;131.0;274.0;-4.0;-16.0;24.0;-721.0;6.0;133.0;-2.0;-8.0;-1.0;101.0;6.0;89.0;7.0;3.0;-2.0;-280.0;-16.0;-11.0;4.0;-13.0;3.0;67.0;26.0;-33.0
AQW;-35.0;-126.0;-45.0;598.0;-254.0;8.0;-5.0;-92.0;-17.0;2833.0;-68.0;-212.0;0.0;36.0;1.0;1956.0;-60.0;-721.0;-10.0;16.0;-10.0;531.0;58.0;-296.0;-7.0;12.0;13.0;307.0;-165.0;-92.0;19.0;5.0;8.0;1043.0;-83.0;-98.0;14.0;14.0;24.0;978.0;-59.0;-95.0;11.0;29.0;33.0;1241.0;106.0;-76.0;5.0;61.0;38.0;10.0;-106.0;7.0;8.0;77.0;32.0;-410.0;-24.0;88.0;5.0;82.0;36.0;-1394.0;-5.0;131.0;3.0;17.0;26.0;-1156.0;278.0;192.0;-9.0;13.0;7.0;-888.0;144.0;110.0;-9.0;-18.0;-5.0;-302.0;-2.0;72.0;-2.0;-8.0;-7.0;3.0;-123.0;32.0;8.0;-9.0;-7.0;19.0;-11.0;7.0
AQW;9.0;-176.0;-46.0;561.0;-62.0;224.0;-7.0;-111.0;6.0;2685.0;331.0;-22.0;-11.0;58.0;-27.0;1287.0;310.0;-557.0;-26.0;64.0;-4.0;559.0;-70.0;-381.0;-2.0;15.0;11.0;935.0;-197.0;-231.0;15.0;6.0;20.0;1163.0;-98.0;-175.0;13.0;56.0;25.0;772.0;-19.0;-72.0;8.0;12.0;47.0;437.0;-73.0;-43.0;7.0;83.0;25.0;-253.0;-110.0;65.0;10.0;33.0;48.0;-536.0;67.0;210.0;2.0;96.0;12.0;-1422.0;90.0;374.0;6.0;-25.0;35.0;-1066.0;27.0;233.0;2.0;2.0;-8.0;-444.0;53.0;30.0;4.0;-33.0;2.0;102.0;99.0;-80.0;-3.0;14.0;-11.0;114.0;71.0;-64.0;-4.0;-1.0;-1.0;28.0;5.0;-9.0
AQW;-3.0;-31.0;5.0;1970.0;322.0;-115.0;-18.0;-13.0;-56.0;554.0;-4.0;-505.0;-3.0;17.0;-9.0;954.0;28.0;-660.0;-7.0;11.0;4.0;407.0;-45.0;-239.0;0.0;-16.0;25.0;791.0;-48.0;-242.0;1.0;1.0;18.0;1542.0;-75.0;-219.0;16.0;46.0;35.0;1622.0;59.0;-70.0;4.0;141.0;-14.0;767.0;-29.0;190.0;16.0;135.0;23.0;-2132.0;-125.0;371.0;2.0;67.0;2.0;-2782.0;-156.0;259.0;16.0;-64.0;67.0;-1486.0;97.0;17.0;-1.0;-28.0;7.0;399.0;152.0;-79.0;0.0;-12.0;11.0;763.0;101.0;-63.0;-2.0;9.0;-4.0;322.0;27.0;-32.0;-1.0;14.0;-3.0;-28.0;8.0;3.0;-3.0;4.0;-6.0;-349.0;-21.0;29.0
AQW;-35.0;-120.0;-52.0;-219.0;15.0;229.0;-12.0;-63.0;-30.0;3151.0;-17.0;-430.0;8.0;86.0;-27.0;1666.0;-30.0;-463.0;15.0;6.0;8.0;1575.0;-72.0;-495.0;3.0;-19.0;27.0;1203.0;-33.0;-197.0;5.0;1.0;29.0;1878.0;-54.0;-259.0;4.0;73.0;11.0;1633.0;-171.0;-53.0;18.0;145.0;24.0;-549.0;-101.0;223.0;17.0;130.0;45.0;-2332.0;-6.0;343.0;11.0;22.0;65.0;-2366.0;180.0;222.0;-1.0;-38.0;32.0;-656.0;92.0;55.0;-5.0;-36.0;-3.0;343.0;25.0;-13.0;7.0;19.0;-13.0;201.0;-11.0;-50.0;-5.0;8.0;-11.0;-193.0;22.0;-13.0;-3.0;-6.0;3.0;-74.0;-6.0;-18.0;-4.0;-1.0;-1.0;76.0;18.0;-30.0
AQW;-68.0;-209.0;-24.0;-1035.0;53.0;1046.0;-28.0;-142.0;-43.0;1499.0;-48.0;-69.0;-7.0;-140.0;29.0;4259.0;-18.0;-970.0;19.0;105.0;-31.0;1622.0;-82.0;-1144.0;-13.0;37.0;10.0;1017.0;-110.0;-445.0;19.0;25.0;50.0;281.0;-119.0;43.0;26.0;10.0;36.0;1173.0;-121.0;-68.0;22.0;58.0;37.0;141.0;-219.0;208.0;13.0;88.0;5.0;-60.0;-111.0;159.0;23.0;71.0;27.0;-857.0;34.0;139.0;15.0;47.0;23.0;-1123.0;226.0;95.0;3.0;20.0;31.0;-947.0;217.0;89.0;-5.0;0.0;14.0;-465.0;110.0;85.0;-7.0;-9.0;4.0;-28.0;5.0;36.0;3.0;7.0;-4.0;-89.0;1.0;30.0;-2.0;-14.0;5.0;23.0;-19.0;-68.0
AQW;-68.0;-187.0;-76.0;-1764.0;-3.0;1007.0;-25.0;-214.0;-15.0;2740.0;106.0;-208.0;-8.0;38.0;62.0;4114.0;33.0;-1686.0;18.0;39.0;18.0;3977.0;46.0;-1668.0;-15.0;74.0;27.0;2076.0;-127.0;-300.0;34.0;115.0;17.0;889.0;-320.0;377.0;47.0;166.0;54.0;-1426.0;-181.0;668.0;27.0;90.0;53.0;-2299.0;-21.0;381.0;10.0;18.0;48.0;-1850.0;129.0;24.0;0.0;-24.0;21.0;-684.0;137.0;-22.0;-4.0;-17.0;2.0;-126.0;35.0;-42.0;-1.0;-3.0;4.0;71.0;55.0;-16.0;-6.0;-9.0;-3.0;87.0;-47.0;-37.0;1.0;1.0;3.0;78.0;26.0;-21.0;-3.0;-4.0;-3.0;38.0;-20.0;4.0;3.0;-3.0;-2.0;-17.0;1.0;-3.0
AQW;-34.0;-110.0;-43.0;292.0;-157.0;372.0;-23.0;-68.0;-15.0;1847.0;-43.0;-271.0;-34.0;-17.0;12.0;1640.0;-39.0;-608.0;1.0;10.0;0.0;1616.0;-188.0;-877.0;14.0;5.0;10.0;704.0;-224.0;-596.0;26.0;26.0;23.0;550.0;-151.0;-337.0;15.0;35.0;24.0;544.0;-89.0;-224.0;11.0;54.0;15.0;714.0;-104.0;54.0;31.0;51.0;29.0;116.0;-53.0;192.0;36.0;65.0;40.0;-304.0;101.0;351.0;28.0;74.0;34.0;-1293.0;116.0;322.0;6.0;21.0;24.0;-861.0;182.0;226.0;-1.0;8.0;15.0;-729.0;66.0;121.0;1.0;-25.0;11.0;-166.0;17.0;34.0;5.0;8.0;7.0;-66.0;53.0;26.0;-1.0;-15.0;-6.0;-68.0;-37.0;-4.0
AQW;-11.0;-120.0;-27.0;880.0;-330.0;73.0;-4.0;-44.0;-20.0;1544.0;-166.0;-296.0;8.0;21.0;0.0;1587.0;58.0;-487.0;-3.0;33.0;-9.0;714.0;61.0;-379.0;6.0;-7.0;28.0;411.0;44.0;-221.0;-2.0;18.0;5.0;1156.0;2.0;-329.0;-4.0;32.0;12.0;1134.0;-315.0;-128.0;26.0;88.0;31.0;802.0;-117.0;65.0;36.0;90.0;31.0;-646.0;-109.0;278.0;37.0;75.0;42.0;-1298.0;293.0;181.0;4.0;26.0;16.0;-1466.0;100.0;147.0;-4.0;-4.0;16.0;-553.0;128.0;38.0;-5.0;-1.0;0.0;-144.0;71.0;75.0;-2.0;-9.0;-4.0;82.0;3.0;43.0;4.0;4.0;-4.0;-14.0;67.0;41.0;1.0;-2.0;4.0;-69.0;42.0;-8.0
