Lable;AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16
UP2;12.0;66.0;-154.0;337.0;-228.0;-15.0;65.0;20.0;-150.0;169.0;424.0;202.0;65.0;7.0;-88.0;-419.0;936.0;316.0;37.0;-34.0;11.0;-54.0;1184.0;178.0;-30.0;-6.0;78.0;-60.0;832.0;34.0;-43.0;-6.0;111.0;58.0;420.0;32.0;-35.0;-18.0;90.0;84.0;12.0;30.0;-15.0;-11.0;64.0;49.0;-203.0;-9.0;-3.0;3.0;35.0;68.0;-287.0;-57.0;4.0;8.0;19.0;-94.0;-319.0;-66.0;1.0;-2.0;-11.0;46.0;-303.0;-57.0;0.0;-1.0;-23.0;-52.0;-243.0;-36.0;-7.0;7.0;-25.0;-70.0;-145.0;-9.0;-5.0;8.0;-15.0;-65.0;-66.0;22.0;0.0;1.0;-12.0;19.0;-21.0;10.0;-1.0;-2.0;-7.0;6.0;8.0;18.0
UP2;29.0;28.0;-147.0;-44.0;-6.0;68.0;66.0;21.0;-110.0;234.0;530.0;237.0;53.0;-13.0;-58.0;-323.0;837.0;222.0;17.0;-14.0;17.0;133.0;1091.0;159.0;-30.0;0.0;78.0;-286.0;721.0;117.0;-40.0;-22.0;98.0;238.0;330.0;57.0;-33.0;-6.0;87.0;-12.0;-117.0;53.0;-12.0;-22.0;53.0;279.0;-200.0;-6.0;-5.0;7.0;31.0;-200.0;-279.0;-51.0;3.0;-11.0;6.0;18.0;-262.0;-86.0;1.0;1.0;-13.0;-83.0;-260.0;-83.0;-2.0;1.0;-20.0;88.0;-174.0;-65.0;-7.0;5.0;-15.0;-29.0;-101.0;-38.0;-8.0;6.0;-9.0;-2.0;-52.0;-25.0;-3.0;7.0;-4.0;-84.0;-19.0;1.0;2.0;2.0;-2.0;-4.0;-12.0;-3.0
UP2;23.0;49.0;-152.0;158.0;-40.0;-24.0;51.0;11.0;-113.0;-88.0;442.0;92.0;48.0;-9.0;-57.0;-69.0;821.0;160.0;21.0;-11.0;11.0;-1.0;953.0;124.0;-14.0;3.0;63.0;-92.0;788.0;87.0;-23.0;1.0;83.0;-148.0;386.0;70.0;-20.0;-16.0;72.0;150.0;37.0;26.0;-15.0;-8.0;45.0;84.0;-166.0;21.0;-4.0;5.0;26.0;166.0;-116.0;-16.0;-8.0;-1.0;15.0;-43.0;-138.0;-38.0;-6.0;2.0;8.0;66.0;-122.0;-73.0;-16.0;-13.0;-3.0;-127.0;-192.0;-73.0;-16.0;14.0;1.0;-158.0;-149.0;3.0;-11.0;-8.0;-2.0;8.0;-148.0;6.0;-4.0;6.0;1.0;0.0;-119.0;26.0;-1.0;-1.0;-3.0;68.0;-99.0;4.0
UP2;31.0;39.0;-101.0;-14.0;130.0;102.0;41.0;1.0;-75.0;-103.0;426.0;217.0;34.0;-9.0;-31.0;-84.0;696.0;205.0;23.0;-5.0;9.0;38.0;821.0;146.0;-14.0;-3.0;55.0;-186.0;624.0;128.0;-30.0;-4.0;70.0;-27.0;293.0;110.0;-26.0;-17.0;63.0;29.0;9.0;107.0;-8.0;2.0;39.0;318.0;-61.0;44.0;-2.0;-22.0;24.0;96.0;-154.0;-23.0;-18.0;-10.0;17.0;-84.0;-217.0;-73.0;-22.0;-21.0;8.0;-130.0;-208.0;-84.0;-18.0;9.0;2.0;-90.0;-144.0;-70.0;-2.0;7.0;-4.0;88.0;-100.0;-61.0;-3.0;0.0;-10.0;-8.0;-124.0;-66.0;-2.0;1.0;-10.0;0.0;-124.0;-37.0;-1.0;0.0;-13.0;18.0;-73.0;-32.0
UP2;26.0;24.0;-97.0;137.0;86.0;-30.0;37.0;2.0;-104.0;220.0;306.0;6.0;44.0;6.0;-72.0;296.0;633.0;134.0;41.0;-4.0;-23.0;15.0;862.0;200.0;7.0;-6.0;52.0;-139.0;804.0;158.0;-25.0;-7.0;80.0;-41.0;435.0;73.0;-40.0;-17.0;73.0;93.0;69.0;30.0;-30.0;-8.0;46.0;159.0;-65.0;66.0;-14.0;-6.0;36.0;-45.0;-50.0;69.0;-4.0;2.0;28.0;199.0;-51.0;-25.0;-2.0;-8.0;18.0;19.0;-113.0;-96.0;-6.0;0.0;14.0;-215.0;-180.0;-114.0;-17.0;-4.0;10.0;-118.0;-285.0;-73.0;-9.0;16.0;-2.0;-22.0;-248.0;-34.0;-4.0;8.0;-17.0;182.0;-197.0;-6.0;2.0;17.0;-21.0;-200.0;-77.0;25.0
UP2;7.0;52.0;-122.0;-123.0;-116.0;-89.0;41.0;17.0;-110.0;171.0;256.0;14.0;55.0;14.0;-83.0;7.0;509.0;163.0;46.0;-13.0;-37.0;208.0;729.0;168.0;12.0;6.0;7.0;-52.0;758.0;179.0;-14.0;-3.0;48.0;19.0;646.0;146.0;-19.0;-6.0;64.0;-42.0;374.0;130.0;-20.0;-19.0;66.0;34.0;113.0;72.0;-11.0;-3.0;51.0;124.0;21.0;23.0;-13.0;-31.0;43.0;-74.0;-141.0;1.0;-28.0;-10.0;21.0;-55.0;-239.0;-50.0;-24.0;-24.0;10.0;23.0;-243.0;-84.0;-11.0;18.0;-1.0;112.0;-169.0;-131.0;5.0;5.0;-5.0;129.0;-104.0;-113.0;3.0;15.0;-6.0;-140.0;-125.0;-56.0;-8.0;3.0;-5.0;-85.0;-105.0;-6.0
UP2;23.0;58.0;-132.0;57.0;-176.0;-38.0;52.0;29.0;-113.0;146.0;262.0;138.0;56.0;4.0;-68.0;-238.0;685.0;241.0;41.0;-20.0;-19.0;-69.0;915.0;183.0;7.0;3.0;22.0;-80.0;842.0;105.0;-21.0;-6.0;60.0;-158.0;579.0;76.0;-36.0;3.0;72.0;-50.0;289.0;81.0;-29.0;-11.0;75.0;-60.0;2.0;88.0;-18.0;-21.0;56.0;206.0;-166.0;-3.0;-15.0;-28.0;33.0;260.0;-248.0;-114.0;-6.0;20.0;13.0;244.0;-153.0;-98.0;-1.0;0.0;2.0;31.0;-120.0;-59.0;-3.0;27.0;1.0;-379.0;-133.0;20.0;-10.0;-17.0;-4.0;-107.0;-220.0;-7.0;-8.0;6.0;-10.0;-80.0;-174.0;-12.0;-3.0;-8.0;-12.0;106.0;-112.0;-13.0
UP2;46.0;28.0;-108.0;444.0;101.0;21.0;56.0;23.0;-93.0;177.0;496.0;222.0;56.0;-11.0;-46.0;-67.0;734.0;281.0;17.0;0.0;1.0;174.0;806.0;194.0;-11.0;-6.0;41.0;-116.0;650.0;176.0;-23.0;9.0;64.0;113.0;499.0;118.0;-23.0;-13.0;72.0;-83.0;240.0;149.0;-16.0;-15.0;69.0;107.0;16.0;55.0;-18.0;-23.0;48.0;21.0;-186.0;-22.0;-23.0;-13.0;33.0;-87.0;-190.0;-54.0;-12.0;0.0;14.0;-21.0;-169.0;-58.0;-5.0;-10.0;7.0;-84.0;-134.0;-39.0;1.0;9.0;2.0;19.0;-182.0;-76.0;-11.0;-9.0;-6.0;-30.0;-219.0;-91.0;-12.0;14.0;-9.0;-76.0;-174.0;-43.0;-5.0;-5.0;-12.0;37.0;-110.0;-34.0
UP2;-27.0;-47.0;103.0;-855.0;-455.0;-42.0;-51.0;-54.0;97.0;-114.0;-1079.0;-303.0;-80.0;45.0;-98.0;-34.0;-1306.0;-612.0;3.0;106.0;-216.0;921.0;-716.0;-542.0;69.0;105.0;-251.0;-333.0;482.0;70.0;148.0;-4.0;-130.0;23.0;1030.0;678.0;95.0;-55.0;-12.0;-167.0;1195.0;695.0;41.0;-40.0;48.0;783.0;884.0;265.0;-28.0;-2.0;88.0;149.0;710.0;3.0;-39.0;9.0;106.0;239.0;448.0;43.0;-16.0;-19.0;95.0;26.0;141.0;80.0;-15.0;-4.0;75.0;-137.0;-148.0;-16.0;-12.0;-15.0;40.0;72.0;-239.0;-81.0;-24.0;-8.0;23.0;-277.0;-281.0;-86.0;-11.0;-2.0;2.0;-18.0;-186.0;-46.0;4.0;13.0;-6.0;-118.0;-140.0;-31.0
UP2;-32.0;-31.0;64.0;-269.0;-919.0;-183.0;-40.0;23.0;-93.0;163.0;-1048.0;-254.0;18.0;73.0;-250.0;128.0;-401.0;-272.0;68.0;62.0;-233.0;-4.0;657.0;179.0;94.0;-12.0;-98.0;-91.0;1420.0;455.0;17.0;-43.0;87.0;404.0;1408.0;513.0;-28.0;-39.0;155.0;286.0;729.0;211.0;-47.0;-40.0;136.0;332.0;30.0;-117.0;-18.0;-14.0;92.0;-93.0;-278.0;-167.0;-3.0;6.0;22.0;-40.0;-352.0;-123.0;1.0;13.0;4.0;-219.0;-249.0;-63.0;-3.0;12.0;-13.0;-11.0;-235.0;-24.0;-2.0;-11.0;-13.0;49.0;-182.0;-55.0;-1.0;1.0;-14.0;-3.0;-162.0;-74.0;-1.0;10.0;-12.0;-94.0;-68.0;-36.0;-7.0;7.0;-2.0;-62.0;-50.0;-11.0
